Record ID#,Spacecraft Name,Launch Code (Using Record ID)
7998,Kineis (Angel) 34,
7999,Kineis (Angel) 35,
8000,Kineis (Angel) 36,
8001,Kineis (Angel) 37,
8002,Kineis (Angel) 38,
8003,Kineis (Angel) 39,
8004,Kineis (Angel) 4,
8005,Kineis (Angel) 40,
8006,Kineis (Angel) 41,
8007,Kineis (Angel) 42,
8008,Kineis (Angel) 43,
8009,Kineis (Angel) 44,
8010,Kineis (Angel) 45,
8011,Kineis (Angel) 5,
8012,Kineis (Angel) 6,
8013,Kineis (Angel) 7,
8014,Kineis (Angel) 8,
8015,Kineis (Angel) 9,
8016,KLEO 2022,
8017,KLEO 2023,
8018,KLEO 2024,
8019,KLEO 2025,
8020,KLEO 2026,
8021,KLEO 2027,
8022,KLEO 2028,
8023,KLEO 2029,
8024,KLEO 2032,
8025,Kleos Replacemnet Sat 1,
8026,Kleos Replacemnet Sat 10,
8027,Kleos Replacemnet Sat 11,
8028,Kleos Replacemnet Sat 12,
8029,Kleos Replacemnet Sat 13,
8030,Kleos Replacemnet Sat 14,
8031,Kleos Replacemnet Sat 15,
8032,Kleos Replacemnet Sat 16,
8033,Kleos Replacemnet Sat 17,
8034,Kleos Replacemnet Sat 18,
8035,Kleos Replacemnet Sat 19,
8036,Kleos Replacemnet Sat 2,
8037,Kleos Replacemnet Sat 20,
8038,Kleos Replacemnet Sat 21,
8039,Kleos Replacemnet Sat 22,
8040,Kleos Replacemnet Sat 23,
8041,Kleos Replacemnet Sat 24,
8042,Kleos Replacemnet Sat 25,
8043,Kleos Replacemnet Sat 26,
8044,Kleos Replacemnet Sat 27,
8045,Kleos Replacemnet Sat 28,
8046,Kleos Replacemnet Sat 29,
8047,Kleos Replacemnet Sat 3,
8048,Kleos Replacemnet Sat 30,
8049,Kleos Replacemnet Sat 31,
8050,Kleos Replacemnet Sat 32,
8051,Kleos Replacemnet Sat 33,
8052,Kleos Replacemnet Sat 34,
8053,Kleos Replacemnet Sat 35,
8054,Kleos Replacemnet Sat 36,
8055,Kleos Replacemnet Sat 37,
8056,Kleos Replacemnet Sat 38,
8057,Kleos Replacemnet Sat 39,
8058,Kleos Replacemnet Sat 4,
8059,Kleos Replacemnet Sat 40,
8060,Kleos Replacemnet Sat 41,
8061,Kleos Replacemnet Sat 42,
8062,Kleos Replacemnet Sat 43,
8063,Kleos Replacemnet Sat 44,
8064,Kleos Replacemnet Sat 45,
8065,Kleos Replacemnet Sat 46,
8066,Kleos Replacemnet Sat 47,
8067,Kleos Replacemnet Sat 48,
8068,Kleos Replacemnet Sat 49,
8069,Kleos Replacemnet Sat 5,
8070,Kleos Replacemnet Sat 50,
8071,Kleos Replacemnet Sat 51,
8072,Kleos Replacemnet Sat 52,
8073,Kleos Replacemnet Sat 53,
8074,Kleos Replacemnet Sat 54,
8075,Kleos Replacemnet Sat 55,
8076,Kleos Replacemnet Sat 56,
8077,Kleos Replacemnet Sat 57,
8078,Kleos Replacemnet Sat 58,
8079,Kleos Replacemnet Sat 59,
8080,Kleos Replacemnet Sat 6,
8081,Kleos Replacemnet Sat 60,
8082,Kleos Replacemnet Sat 61,
8083,Kleos Replacemnet Sat 62,
8084,Kleos Replacemnet Sat 63,
8085,Kleos Replacemnet Sat 64,
8086,Kleos Replacemnet Sat 65,
8087,Kleos Replacemnet Sat 66,
8088,Kleos Replacemnet Sat 67,
8089,Kleos Replacemnet Sat 68,
8090,Kleos Replacemnet Sat 69,
8091,Kleos Replacemnet Sat 7,
8092,Kleos Replacemnet Sat 70,
8093,Kleos Replacemnet Sat 71,
8094,Kleos Replacemnet Sat 72,
8095,Kleos Replacemnet Sat 73,
8096,Kleos Replacemnet Sat 74,
8097,Kleos Replacemnet Sat 75,
8098,Kleos Replacemnet Sat 76,
8099,Kleos Replacemnet Sat 77,
8100,Kleos Replacemnet Sat 78,
8101,Kleos Replacemnet Sat 79,
8102,Kleos Replacemnet Sat 8,
8103,Kleos Replacemnet Sat 80,
8104,Kleos Replacemnet Sat 9,
8105,Kleos s/c #13,
8106,Kleos s/c #14,
8107,Kleos s/c #15,
8108,Kleos s/c #16,
8109,Kleos s/c #17,
8110,Kleos s/c #18,
8111,Kleos s/c #19,
8112,Kleos s/c #20,
8113,Kleos s/c #21,
8114,Kleos s/c #22,
8115,Kleos s/c #23,
8116,Kleos s/c #24,
8117,Kleos s/c #25,
8118,Kleos s/c #26,
8119,Kleos s/c #27,
8120,Kleos s/c #28,
8121,Kleos s/c #29,
8122,Kleos s/c #30,
8123,Kleos s/c #31,
8124,Kleos s/c #32,
8125,Kleos s/c #33,
8126,Kleos s/c #34,
8127,Kleos s/c #35,
8128,Kleos s/c #36,
8129,Kleos s/c #37,
8130,Kleos s/c #38,
8131,Kleos s/c #39,
8132,Kleos s/c #40,
8133,Kleos s/c #41,
8134,Kleos s/c #42,
8135,Kleos s/c #43,
8136,Kleos s/c #44,
8137,Kleos s/c #45,
8138,Kleos s/c #46,
8139,Kleos s/c #47,
8140,Kleos s/c #48,
8141,Kleos s/c #49,
8142,Kleos s/c #50,
8143,Kleos s/c #51,
8144,Kleos s/c #52,
8145,Kleos s/c #53,
8146,Kleos s/c #54,
8147,Kleos s/c #55,
8148,Kleos s/c #56,
8149,Kleos s/c #57,
8150,Kleos s/c #58,
8151,Kleos s/c #59,
8152,Kleos s/c #60,
8153,Kleos s/c #61,
8154,Kleos s/c #62,
8155,Kleos s/c #63,
8156,Kleos s/c #64,
8157,Kleos s/c #65,
8158,Kleos s/c #66,
8159,Kleos s/c #67,
8160,Kleos s/c #68,
8161,Kleos s/c #69,
8162,Kleos s/c #70,
8163,Kleos s/c #71,
8164,Kleos s/c #72,
8165,Kleos s/c #73,
8166,Kleos s/c #74,
8167,Kleos s/c #75,
8168,Kleos s/c #76,
8169,Kleos s/c #77,
8170,Kleos s/c #78,
8171,Kleos s/c #79,
8172,Kleos s/c #80,
8173,Kleos s/c #81,
8174,Kleos s/c #82,
8175,Kleos s/c #83,
8176,Kleos s/c #84,
8177,Kleos s/c #85,
8178,Kleos s/c #86,
8179,Kleos s/c #87,
8180,Kleos s/c #88,
8181,KOMPSAT 6,
8182,KOMPSAT 7,
8183,KOMPSAT 7A,
8184,Kondor FKA 1,
8185,Kondor FKA 2,
8186,Kondor FKA M1,
8187,Kongsberg AIS 1,
8188,Kongsberg AIS 2,
8189,Kongsberg AIS 3,
8190,Korean Lunar Lander 2,
8191,Koreasat 5A HR,
8192,Koreasat 7 HR,
8193,Kosmos TBD-16,
8194,Kosmos TBD-17,
8195,Kosmos TBD-18,
8196,Kosmos TBD-19,
8197,Kosmos TBD-20,
8198,Kosmos TBD-21,
8199,Kosmos TBD-22,
8200,Kosmos TBD-23,
8201,Kosmos TBD-24,
8202,Kosmos TBD-25,
8203,Kosmos TBD-26,
8204,Kosmos TBD-27,
8205,Kosmos TBD-28,
8206,Kosmos TBD-29,
8207,Kosmos TBD-30,
8208,Kosmos TBD-31,
8209,Kosmos TBD-32,
8210,Kosmos TBD-33,
8211,Kosmos TBD-34,
8212,Kosmos TBD-35,
8213,Kosmos TBD-36,
8214,Kosmos TBD-37,
8215,Kosmos TBD-38,
8216,Kosmos TBD-39,
8217,KPS 1,
8218,KPS 2,
8219,KPS 3,
8220,KPS 4,
8221,KPS 5,
8222,KPS 6,
8223,KPS 7,
8224,KPS 8,
8225,KSAT 10,
8226,KSAT 11,
8227,KSAT 12,
8228,KSAT 13,
8229,KSAT 14,
8230,KSAT 15,
8231,KSAT 16,
8232,KSAT 17,
8233,KSAT 18,
8234,KSAT 19,
8235,KSAT 20,
8236,KSAT 21,
8237,KSAT 22,
8238,KSAT 23,
8239,KSAT 24,
8240,KSAT 25,
8241,KSAT 26,
8242,KSAT 27,
8243,KSAT 28,
8244,KSAT 29,
8245,KSAT 3,
8246,KSAT 30,
8247,KSAT 31,
8248,KSAT 32,
8249,KSAT 33,
8250,KSAT 34,
8251,KSAT 35,
8252,KSAT 36,
8253,KSAT 37,
8254,KSAT 38,
8255,KSAT 39,
8256,KSAT 4,
8257,KSAT 40,
8258,KSAT 41,
8259,KSAT 42,
8260,KSAT 43,
8261,KSAT 44,
8262,KSAT 45,
8263,KSAT 46,
8264,KSAT 47,
8265,KSAT 48,
8266,KSAT 49,
8267,KSAT 5,
8268,KSAT 50,
8269,KSAT 51,
8270,KSAT 52,
8271,KSAT 53,
8272,KSAT 54,
8273,KSAT 55,
8274,KSAT 56,
8275,KSAT 57,
8276,KSAT 58,
8277,KSAT 59,
8278,KSAT 6,
8279,KSAT 60,
8280,KSAT 61,
8281,KSAT 62,
8282,KSAT 63,
8283,KSAT 64,
8284,KSAT 65,
8285,KSAT 66,
8286,KSAT 67,
8287,KSAT 68,
8288,KSAT 69,
8289,KSAT 7,
8290,KSAT 70,
8291,KSAT 8,
8292,KSAT 9,
8293,KSAT follow-on 2029,
8294,KSAT follow-on 2031,
8295,KSF 3A,
8296,KSF 3B,
8297,KSF 3C,
8298,KSF 3D,
8299,KT SAT,
8300,Kuva Hyperspectral 1,
8301,La Jument 1,
8302,La Jument 2,
8303,La Jument 3,
8304,La Jument 4,
8305,Lacuna 2022,
8306,Lacuna 2023,
8307,Lacuna 2024,
8308,Lacuna 2025,
8309,Lacuna 2026,
8310,Lacuna 2027,
8311,Lacuna 2028,
8312,Lacuna 2029,
8313,Lacuna 2030,
8314,Lacuna 2031,
8315,Lacuna 2032,
8316,Lacuna Space Demo 2,
8317,Lacuna Space Demo 3,
8318,Lacuna Space Demo 4,
8319,Lacuna Space/TBD 1,
8320,Lacuna Space/TBD 10,
8321,Lacuna Space/TBD 11,
8322,Lacuna Space/TBD 12,
8323,Lacuna Space/TBD 13,
8324,Lacuna Space/TBD 14,
8325,Lacuna Space/TBD 15,
8326,Lacuna Space/TBD 16,
8327,Lacuna Space/TBD 17,
8328,Lacuna Space/TBD 18,
8329,Lacuna Space/TBD 2,
8330,Lacuna Space/TBD 3,
8331,Lacuna Space/TBD 4,
8332,Lacuna Space/TBD 5,
8333,Lacuna Space/TBD 6,
8334,Lacuna Space/TBD 7,
8335,Lacuna Space/TBD 8,
8336,Lacuna Space/TBD 9,
8337,LAICE 1,
8338,LAICE 2,
8339,LAICE 3,
8340,LAICE 4,
8341,Landmapper BC s/c #10,
8342,Landmapper BC s/c #10 - HR1,
8343,Landmapper BC s/c #10 - HR2,
8344,Landmapper BC s/c #11,
8345,Landmapper BC s/c #11 - HR1,
8346,Landmapper BC s/c #11 - HR2,
8347,Landmapper BC s/c #12,
8348,Landmapper BC s/c #12 - HR1,
8349,Landmapper BC s/c #12 - HR2,
8350,Landmapper BC s/c #13,
8351,Landmapper BC s/c #13 - HR1,
8352,Landmapper BC s/c #13 - HR2,
8353,Landmapper BC s/c #7 (BC-6),
8354,Landmapper BC s/c #7 (BC-6) - HR1,
8355,Landmapper BC s/c #7 (BC-6) - HR2,
8356,Landmapper BC s/c #8,
8357,Landmapper BC s/c #8 - HR1,
8358,Landmapper BC s/c #8 - HR2,
8359,Landmapper BC s/c #9,
8360,Landmapper BC s/c #9 - HR1,
8361,Landmapper BC s/c #9 - HR2,
8362,Landmapper HD 1,
8363,Landmapper HD 1 - HR1,
8364,Landmapper HD 10,
8365,Landmapper HD 10 - HR1,
8366,Landmapper HD 11,
8367,Landmapper HD 11 - HD1,
8368,Landmapper HD 12,
8369,Landmapper HD 12 - HD1,
8370,Landmapper HD 13,
8371,Landmapper HD 13 - HD1,
8372,Landmapper HD 14,
8373,Landmapper HD 14 - HD1,
8374,Landmapper HD 15,
8375,Landmapper HD 15 - HD1,
8376,Landmapper HD 16,
8377,Landmapper HD 16 - HD1,
8378,Landmapper HD 17,
8379,Landmapper HD 17 - HD1,
8380,Landmapper HD 18,
8381,Landmapper HD 18 - HD1,
8382,Landmapper HD 19,
8383,Landmapper HD 19 - HD1,
8384,Landmapper HD 2,
8385,Landmapper HD 2 - HR1,
8386,Landmapper HD 20,
8387,Landmapper HD 20 - HD1,
8388,Landmapper HD 3,
8389,Landmapper HD 3 - HR1,
8390,Landmapper HD 4,
8391,Landmapper HD 4 - HR1,
8392,Landmapper HD 5,
8393,Landmapper HD 5 - HR1,
8394,Landmapper HD 6,
8395,Landmapper HD 6 - HR1,
8396,Landmapper HD 7,
8397,Landmapper HD 7 - HR1,
8398,Landmapper HD 8,
8399,Landmapper HD 8 - HR1,
8400,Landmapper HD 9,
8401,Landmapper HD 9 - HR1,
8402,Landmapper-Demo 6,
8403,Landmapper-Demo 7,
8404,Landmapper/Corvus-BC 1,
8405,Landmapper/Corvus-BC 2,
8406,Landmapper/Corvus-BC 3,
8407,Landmapper/Corvus-BC 4,
8408,Landmapper/Corvus-BC 6,
8409,Landmapper/Corvus-BC 7,
8410,Landmapper/Corvus-BC 8,
8411,Landmapper/Corvus-BC 9,
8412,Landmapper/Corvus-HD 1,
8413,Landmapper/Corvus-HD 10,
8414,Landmapper/Corvus-HD 11,
8415,Landmapper/Corvus-HD 12,
8416,Landmapper/Corvus-HD 13,
8417,Landmapper/Corvus-HD 14,
8418,Landmapper/Corvus-HD 15,
8419,Landmapper/Corvus-HD 16,
8420,Landmapper/Corvus-HD 17,
8421,Landmapper/Corvus-HD 18,
8422,Landmapper/Corvus-HD 19,
8423,Landmapper/Corvus-HD 2,
8424,Landmapper/Corvus-HD 20,
8425,Landmapper/Corvus-HD 21,
8426,Landmapper/Corvus-HD 22,
8427,Landmapper/Corvus-HD 23,
8428,Landmapper/Corvus-HD 3,
8429,Landmapper/Corvus-HD 4,
8430,Landmapper/Corvus-HD 5,
8431,Landmapper/Corvus-HD 6,
8432,Landmapper/Corvus-HD 7,
8433,Landmapper/Corvus-HD 8,
8434,Landmapper/Corvus-HD 9,
8435,LAPAN 1,
8436,LAPAN 2,
8437,LAPAN 3,
8438,LAPAN 4,
8439,LAPAN A4,
8440,LAPAN A5,
8441,Large Earth Science Future Projection 1,
8442,LatConnect 60-1,
8443,LatConnect 60-10,
8444,LatConnect 60-11,
8445,LatConnect 60-12,
8446,LatConnect 60-13,
8447,LatConnect 60-14,
8448,LatConnect 60-15,
8449,LatConnect 60-16,
8450,LatConnect 60-2,
8451,LatConnect 60-3,
8452,LatConnect 60-4,
8453,LatConnect 60-5,
8454,LatConnect 60-6,
8455,LatConnect 60-7,
8456,LatConnect 60-8,
8457,LatConnect 60-9,
8458,Laura Orbot 1,
8459,Laura Orbot 2,
8460,Laura Orbot Demo,
8461,Lemur 100,
8462,Lemur 101,
8463,Lemur 102,
8464,Lemur 103,
8465,Lemur 104,
8466,Lemur 105,
8467,Lemur 106,
8468,Lemur 107,
8469,Lemur 108,
8470,Lemur 109,
8471,Lemur 110,
8472,Lemur 111,
8473,Lemur 112,
8474,Lemur 113,
8475,Lemur 114,
8476,Lemur 115,
8477,Lemur 116,
8478,Lemur 117,
8479,Lemur 118,
8480,Lemur 119,
8481,Lemur 120,
8482,Lemur 121,
8483,Lemur 122,
8484,Lemur 123,
8485,Lemur 124,
8486,Lemur 125,
8487,Lemur 126,
8488,Lemur 127,
8489,Lemur 128,
8490,Lemur 129,
8491,Lemur 130,
8492,Lemur 131,
8493,Lemur 132,
8494,Lemur 133,
8495,Lemur 134,
8496,Lemur 135,
8497,Lemur 136,
8498,Lemur 137,
8499,Lemur 138,
8500,Lemur 139,
8501,Lemur 14,
8502,Lemur 146,
8503,Lemur 147,
8504,Lemur 148,
8505,Lemur 149,
8506,Lemur 15,
8507,Lemur 150,
8508,Lemur 151,
8509,Lemur 152,
8510,Lemur 153,
8511,Lemur 154,
8512,Lemur 155,
8513,Lemur 156,
8514,Lemur 157,
8515,Lemur 158,
8516,Lemur 159,
8517,Lemur 16,
8518,Lemur 160,
8519,Lemur 161,
8520,Lemur 162,
8521,Lemur 163,
8522,Lemur 164,
8523,Lemur 165,
8524,Lemur 166,
8525,Lemur 167,
8526,Lemur 168,
8527,Lemur 169,
8528,Lemur 17,
8529,Lemur 170,
8530,Lemur 171,
8531,Lemur 172,
8532,Lemur 173,
8533,Lemur 174,
8534,Lemur 175,
8535,Lemur 176,
8536,Lemur 177,
8537,Lemur 178,
8538,Lemur 179,
8539,Lemur 18,
8540,Lemur 180,
8541,Lemur 181,
8542,Lemur 182,
8543,Lemur 183,
8544,Lemur 184,
8545,Lemur 185,
8546,Lemur 186,
8547,Lemur 187,
8548,Lemur 188,
8549,Lemur 189,
8550,Lemur 19,
8551,Lemur 190,
8552,Lemur 191,
8553,Lemur 192,
8554,Lemur 193,
8555,Lemur 194,
8556,Lemur 195,
8557,Lemur 196,
8558,Lemur 197,
8559,Lemur 198,
8560,Lemur 199,
8561,Lemur 2022,
8562,Lemur 2023,
8563,Lemur 2024,
8564,Lemur 2025,
8565,Lemur 2026,
8566,Lemur 2027,
8567,Lemur 2028,
8568,Lemur 2029,
8569,Lemur 2030,
8570,Lemur 2031,
8571,Lemur 2032,
8572,Lemur 3,
8573,Lemur 30,
8574,Lemur 31,
8575,Lemur 32,
8576,Lemur 33,
8577,Lemur 34,
8578,Lemur 35,
8579,Lemur 36,
8580,Lemur 37,
8581,Lemur 38,
8582,Lemur 39,
8583,Lemur 4,
8584,Lemur 40,
8585,Lemur 41,
8586,Lemur 42,
8587,Lemur 43,
8588,Lemur 44,
8589,Lemur 45,
8590,Lemur 46,
8591,Lemur 47,
8592,Lemur 48,
8593,Lemur 49,
8594,Lemur 5,
8595,Lemur 50,
8596,Lemur 51,
8597,Lemur 52,
8598,Lemur 53,
8599,Lemur 54,
8600,Lemur 55,
8601,Lemur 56,
8602,Lemur 57,
8603,Lemur 58,
8604,Lemur 59,
8605,Lemur 6,
8606,Lemur 60,
8607,Lemur 61,
8608,Lemur 62,
8609,Lemur 63,
8610,Lemur 64,
8611,Lemur 65,
8612,Lemur 66,
8613,Lemur 67,
8614,Lemur 68,
8615,Lemur 69,
8616,Lemur 7,
8617,Lemur 70,
8618,Lemur 71,
8619,Lemur 72,
8620,Lemur 73,
8621,Lemur 74,
8622,Lemur 75,
8623,Lemur 76,
8624,Lemur 77,
8625,Lemur 78,
8626,Lemur 79,
8627,Lemur 8,
8628,Lemur 80,
8629,Lemur 81,
8630,Lemur 82,
8631,Lemur 83,
8632,Lemur 84,
8633,Lemur 85,
8634,Lemur 86,
8635,Lemur 87,
8636,Lemur 88,
8637,Lemur 89,
8638,Lemur 9,
8639,Lemur 90,
8640,Lemur 91,
8641,Lemur 92,
8642,Lemur 93,
8643,Lemur 94,
8644,Lemur 95,
8645,Lemur 96,
8646,Lemur 97,
8647,Lemur 98,
8648,Lemur 99,
8649,LeoSat 1,
8650,LeoSat 10,
8651,LeoSat 100,
8652,LeoSat 101,
8653,LeoSat 102,
8654,LeoSat 103,
8655,LeoSat 104,
8656,LeoSat 105,
8657,LeoSat 106,
8658,LeoSat 107,
8659,LeoSat 108,
8660,LeoSat 11,
8661,LeoSat 12,
8662,LeoSat 13,
8663,LeoSat 14,
8664,LeoSat 15,
8665,LeoSat 16,
8666,LeoSat 17,
8667,LeoSat 18,
8668,LeoSat 19,
8669,LeoSat 2,
8670,LeoSat 20,
8671,LeoSat 21,
8672,LeoSat 22,
8673,LeoSat 23,
8674,LeoSat 24,
8675,LeoSat 25,
8676,LeoSat 26,
8677,LeoSat 27,
8678,LeoSat 28,
8679,LeoSat 29,
8680,LeoSat 3,
8681,LeoSat 30,
8682,LeoSat 31,
8683,LeoSat 32,
8684,LeoSat 33,
8685,LeoSat 34,
8686,LeoSat 35,
8687,LeoSat 36,
8688,LeoSat 37,
8689,LeoSat 38,
8690,LeoSat 39,
8691,LeoSat 4,
8692,LeoSat 40,
8693,LeoSat 41,
8694,LeoSat 42,
8695,LeoSat 43,
8696,LeoSat 44,
8697,LeoSat 45,
8698,LeoSat 46,
8699,LeoSat 47,
8700,LeoSat 48,
8701,LeoSat 49,
8702,LeoSat 5,
8703,LeoSat 50,
8704,LeoSat 51,
8705,LeoSat 52,
8706,LeoSat 53,
8707,LeoSat 54,
8708,LeoSat 55,
8709,LeoSat 56,
8710,LeoSat 57,
8711,LeoSat 58,
8712,LeoSat 59,
8713,LeoSat 6,
8714,LeoSat 60,
8715,LeoSat 61,
8716,LeoSat 62,
8717,LeoSat 63,
8718,LeoSat 64,
8719,LeoSat 65,
8720,LeoSat 66,
8721,LeoSat 67,
8722,LeoSat 68,
8723,LeoSat 69,
8724,LeoSat 7,
8725,LeoSat 70,
8726,LeoSat 71,
8727,LeoSat 72,
8728,LeoSat 73,
8729,LeoSat 74,
8730,LeoSat 75,
8731,LeoSat 76,
8732,LeoSat 77,
8733,LeoSat 78,
8734,LeoSat 79,
8735,LeoSat 8,
8736,LeoSat 80,
8737,LeoSat 81,
8738,LeoSat 82,
8739,LeoSat 83,
8740,LeoSat 84,
8741,LeoSat 85,
8742,LeoSat 86,
8743,LeoSat 87,
8744,LeoSat 88,
8745,LeoSat 89,
8746,LeoSat 9,
8747,LeoSat 90,
8748,LeoSat 91,
8749,LeoSat 92,
8750,LeoSat 93,
8751,LeoSat 94,
8752,LeoSat 95,
8753,LeoSat 96,
8754,LeoSat 97,
8755,LeoSat 98,
8756,LeoSat 99,
8757,LEXI 1,
8758,LibertyQube 1,
8759,LightSail B 1,
8760,LightSail B 2,
8761,LightSail B 3,
8762,LightSail B 4,
8763,"Lingque, Magpie 2021",
8764,"Lingque, Magpie 2022",
8765,"Lingque, Magpie 2023",
8766,"Lingque, Magpie 2024",
8767,"Lingque, Magpie 2025",
8768,"Lingque, Magpie 2026",
8769,"Lingque, Magpie 2032",
8770,Link 16 Demo,
8771,LiteBIRD,
8772,LizzieSat 1,
8773,LizzieSat 10,
8774,LizzieSat 100,
8775,LizzieSat 11,
8776,LizzieSat 12,
8777,LizzieSat 13,
8778,LizzieSat 14,
8779,LizzieSat 15,
8780,LizzieSat 16,
8781,LizzieSat 17,
8782,LizzieSat 18,
8783,LizzieSat 19,
8784,LizzieSat 2,
8785,LizzieSat 20,
8786,LizzieSat 21,
8787,LizzieSat 22,
8788,LizzieSat 23,
8789,LizzieSat 24,
8790,LizzieSat 25,
8791,LizzieSat 26,
8792,LizzieSat 27,
8793,LizzieSat 28,
8794,LizzieSat 29,
8795,LizzieSat 3,
8796,LizzieSat 30,
8797,LizzieSat 31,
8798,LizzieSat 32,
8799,LizzieSat 33,
8800,LizzieSat 34,
8801,LizzieSat 35,
8802,LizzieSat 36,
8803,LizzieSat 37,
8804,LizzieSat 38,
8805,LizzieSat 39,
8806,LizzieSat 4,
8807,LizzieSat 40,
8808,LizzieSat 41,
8809,LizzieSat 42,
8810,LizzieSat 43,
8811,LizzieSat 44,
8812,LizzieSat 45,
8813,LizzieSat 46,
8814,LizzieSat 47,
8815,LizzieSat 48,
8816,LizzieSat 49,
8817,LizzieSat 5,
8818,LizzieSat 50,
8819,LizzieSat 51,
8820,LizzieSat 52,
8821,LizzieSat 53,
8822,LizzieSat 54,
8823,LizzieSat 55,
8824,LizzieSat 56,
8825,LizzieSat 57,
8826,LizzieSat 58,
8827,LizzieSat 59,
8828,LizzieSat 6,
8829,LizzieSat 60,
8830,LizzieSat 61,
8831,LizzieSat 62,
8832,LizzieSat 63,
8833,LizzieSat 64,
8834,LizzieSat 65,
8835,LizzieSat 66,
8836,LizzieSat 67,
8837,LizzieSat 68,
8838,LizzieSat 69,
8839,LizzieSat 7,
8840,LizzieSat 70,
8841,LizzieSat 71,
8842,LizzieSat 72,
8843,LizzieSat 73,
8844,LizzieSat 74,
8845,LizzieSat 75,
8846,LizzieSat 76,
8847,LizzieSat 77,
8848,LizzieSat 78,
8849,LizzieSat 79,
8850,LizzieSat 8,
8851,LizzieSat 80,
8852,LizzieSat 81,
8853,LizzieSat 82,
8854,LizzieSat 83,
8855,LizzieSat 84,
8856,LizzieSat 85,
8857,LizzieSat 86,
8858,LizzieSat 87,
8859,LizzieSat 88,
8860,LizzieSat 89,
8861,LizzieSat 9,
8862,LizzieSat 90,
8863,LizzieSat 91,
8864,LizzieSat 92,
8865,LizzieSat 93,
8866,LizzieSat 94,
8867,LizzieSat 95,
8868,LizzieSat 96,
8869,LizzieSat 97,
8870,LizzieSat 98,
8871,LizzieSat 99,
8872,LLITED 1,
8873,LLITED 2,
8874,LM-400 Bus Demo,
8875,Lockheed Martin LH Demo for NASA,
8876,Lockheed TacSat 1,
8877,LOFTID (Low-Earth Orbit Flight Test of an Inflatable Decelerator),
8878,Lonestar 1,
8879,Lonestar 2,
8880,Lonestar Lunar Surface Data Center 1,
8881,LOXSAT 1,
8882,LRS CubeSat 1,
8883,Luch-5VM - 2024,
8884,Luch-5VM - 2025,
8885,Luna 25,
8886,Luna 26,
8887,Luna 27,
8888,Luna 28 (sample return),
8889,Luna TBD 2031,
8890,Luna-26,
8891,Luna-27,
8892,LunaGrid Rover,
8893,LunaGrid VSAT 1,
8894,LunaNet 1,
8895,LunaNet 2,
8896,Lunar Flashlight 1,
8897,Lunar Flashlight 2,
8898,Lunar Flashlight 3,
8899,Lunar Flashlight 4,
8900,Lunar Gateway PPE and HALO (HALO),
8901,Lunar Gateway PPE and HALO (PPE),
8902,Lunar IceCube 2,
8903,Lunar IceCube 3,
8904,Lunar IceCube 4,
8905,Lunar Pathfinder,
8906,Lunar Surface Access Service (LSAS),
8907,Lunar Terrain Vehicle (LTV),
8908,Lunar Trailblazer (SIMPLEx 5),
8909,Lunar Vertex Rover 1,
8910,LunaSonde,
8911,LUPEX Lander,
8912,LUPEX Rover,
8913,Lynk 1,
8914,Lynk 2022,
8915,Lynk 2023,
8916,Lynk 2024,
8917,Lynk 2025,
8918,Lynk 2026,
8919,Lynk 2027,
8920,Lynk 2028,
8921,Lynk 2029,
8922,Lynk 2030,
8923,Lynk 2031,
8924,Lynk 2032,
8925,MACSAT,
8926,MAMBO,
8927,Mandrake 1,
8928,Mangalyaan-2,
8929,Mangata HEO 2023,
8930,Mangata HEO 2026,
8931,Mangata HEO 2032,
8932,Mangata MEO 2024,
8933,Mangata MEO 2025,
8934,Mangata MEO 2027,
8935,Mangata MEO 2028,
8936,Mangata MEO 2029,
8937,Mangata MEO 2030,
8938,Mangata MEO 2031,
8939,MAPP Rover 1,
8940,MAPP Rover 2,
8941,MAPSAR,
8942,Marafon 1,
8943,Mars Outpost Demo,
8944,Mars Rover,
8945,Mass Change,
8946,Mauve 1,
8947,MBZ Sat,
8948,McNair,
8949,MCSat 1,
8950,MCSat 10,
8951,MCSat 100,
8952,MCSat 101,
8953,MCSat 102,
8954,MCSat 103,
8955,MCSat 104,
8956,MCSat 105,
8957,MCSat 106,
8958,MCSat 107,
8959,MCSat 108,
8960,MCSat 109,
8961,MCSat 11,
8962,MCSat 110,
8963,MCSat 111,
8964,MCSat 112,
8965,MCSat 113,
8966,MCSat 114,
8967,MCSat 115,
8968,MCSat 116,
8969,MCSat 117,
8970,MCSat 118,
8971,MCSat 119,
8972,MCSat 12,
8973,MCSat 120,
8974,MCSat 121,
8975,MCSat 122,
8976,MCSat 123,
8977,MCSat 124,
8978,MCSat 125,
8979,MCSat 126,
8980,MCSat 127,
8981,MCSat 128,
8982,MCSat 129,
8983,MCSat 13,
8984,MCSat 130,
8985,MCSat 131,
8986,MCSat 132,
8987,MCSat 133,
8988,MCSat 134,
8989,MCSat 135,
8990,MCSat 136,
8991,MCSat 137,
8992,MCSat 138,
8993,MCSat 139,
8994,MCSat 14,
8995,MCSat 140,
8996,MCSat 141,
8997,MCSat 142,
8998,MCSat 143,
8999,MCSat 144,
9000,MCSat 145,
9001,MCSat 146,
9002,MCSat 147,
9003,MCSat 148,
9004,MCSat 149,
9005,MCSat 15,
9006,MCSat 150,
9007,MCSat 151,
9008,MCSat 152,
9009,MCSat 153,
9010,MCSat 154,
9011,MCSat 155,
9012,MCSat 156,
